Container ID,Commodity,Temperature,Humidity,Timestamp,Vibration,Battery
ATM0716,Avocado,4.61,50.18,2026-07-25 21:27:02.739022,13,86
ATM0717,Avocado,7.09,45.54,2026-07-25 21:27:02.739024,1,86
ATM0718,Avocado,7.73,64.1,2026-07-25 21:27:02.739027,11,91
ATM0719,Avocado,3.35,63.29,2026-07-25 21:27:02.739029,12,96
ATM0720,Avocado,4.22,60.99,2026-07-25 21:27:02.739032,9,84
ATM0721,Avocado,4.16,45.96,2026-07-25 21:27:02.739034,9,93
ATM0722,Avocado,5.58,43.6,2026-07-25 21:27:02.739037,13,88
ATM0723,Avocado,6.6,47.73,2026-07-25 21:27:02.739039,7,87
ATM0724,Avocado,4.31,64.78,2026-07-25 21:27:02.739042,14,98
ATM0725,Avocado,4.69,63.22,2026-07-25 21:27:02.739044,9,91
ATM0726,Avocado,6.81,42.72,2026-07-25 21:27:02.739047,4,97
ATM0727,Avocado,3.54,63.68,2026-07-25 21:27:02.739050,2,86
ATM0728,Avocado,7.27,42.27,2026-07-25 21:27:02.739052,8,91
ATM0729,Avocado,4.17,48.96,2026-07-25 21:27:02.739055,9,88
ATM0730,Avocado,6.13,60.81,2026-07-25 21:27:02.739057,14,95
ATM0731,Avocado,5.72,69.01,2026-07-25 21:27:02.739060,9,84
ATM0732,Avocado,4.22,50.93,2026-07-25 21:27:02.739062,2,88
ATM0733,Avocado,2.46,51.25,2026-07-25 21:27:02.739065,8,87
ATM0734,Avocado,6.95,60.58,2026-07-25 21:27:02.739067,4,93
ATM0735,Avocado,6.12,43.45,2026-07-25 21:27:02.739070,14,83
ATM0736,Avocado,6.24,49.5,2026-07-25 21:27:02.739072,14,94
ATM0737,Avocado,5.41,43.09,2026-07-25 21:27:02.739075,12,98
ATM0738,Avocado,3.04,44.37,2026-07-25 21:27:02.739078,14,97
ATM0739,Avocado,4.54,52.06,2026-07-25 21:27:02.739080,5,84
ATM0740,Avocado,4.84,55.71,2026-07-25 21:27:02.739083,7,90
ATM0741,Avocado,4.53,66.82,2026-07-25 21:27:02.739085,6,99
ATM0742,Avocado,4.06,66.21,2026-07-25 21:27:02.739088,15,93
ATM0743,Avocado,5.84,58.54,2026-07-25 21:27:02.739090,10,85
ATM0744,Avocado,7.87,40.79,2026-07-25 21:27:02.739093,14,89
ATM0745,Avocado,4.69,66.05,2026-07-25 21:27:02.739095,12,91
ATM0746,Avocado,6.49,64.69,2026-07-25 21:27:02.739098,1,81
ATM0747,Avocado,2.79,64.32,2026-07-25 21:27:02.739100,12,88
ATM0748,Avocado,3.01,47.7,2026-07-25 21:27:02.739103,5,85
ATM0749,Avocado,3.27,53.74,2026-07-25 21:27:02.739106,10,83
ATM0750,Avocado,7.82,66.86,2026-07-25 21:27:02.739108,7,95
ATM0751,Avocado,7.22,51.68,2026-07-25 21:27:02.739111,11,89
ATM0752,Avocado,7.19,53.12,2026-07-25 21:27:02.739113,12,91
ATM0753,Avocado,3.76,62.89,2026-07-25 21:27:02.739116,13,89
ATM0754,Avocado,4.31,42.38,2026-07-25 21:27:02.739118,11,82
ATM0755,Avocado,3.62,68.1,2026-07-25 21:27:02.739121,12,87
ATM0756,Avocado,2.69,66.95,2026-07-25 21:27:02.739124,6,99
ATM0757,Avocado,3.2,59.06,2026-07-25 21:27:02.739126,5,89
ATM0758,Avocado,5.07,62.19,2026-07-25 21:27:02.739129,10,85
ATM0759,Avocado,7.21,63.86,2026-07-25 21:27:02.739131,2,96
ATM0760,Avocado,5.01,43.95,2026-07-25 21:27:02.739134,12,93
ATM0761,Avocado,2.86,64.67,2026-07-25 21:27:02.739136,6,92
ATM0762,Avocado,3.55,56.27,2026-07-25 21:27:02.739139,13,81
ATM0763,Avocado,5.07,52.83,2026-07-25 21:27:02.739142,2,92
ATM0764,Avocado,2.54,53.59,2026-07-25 21:27:02.739144,1,89
ATM0765,Avocado,7.13,51.11,2026-07-25 21:27:02.739147,4,100
ATM0766,Avocado,6.29,42.6,2026-07-25 21:27:02.739149,5,91
ATM0767,Avocado,4.18,46.84,2026-07-25 21:27:02.739152,7,87
ATM0768,Avocado,5.36,41.16,2026-07-25 21:27:02.739154,8,83
ATM0769,Avocado,4.38,50.92,2026-07-25 21:27:02.739157,5,97
ATM0770,Avocado,2.67,40.85,2026-07-25 21:27:02.739159,14,84
ATM0771,Avocado,4.95,44.67,2026-07-25 21:27:02.739162,6,85
ATM0772,Avocado,2.77,50.21,2026-07-25 21:27:02.739164,1,80
ATM0773,Avocado,7.69,58.67,2026-07-25 21:27:02.739167,10,93
ATM0774,Avocado,4.77,46.86,2026-07-25 21:27:02.739170,13,89
ATM0775,Avocado,7.96,68.02,2026-07-25 21:27:02.739172,8,90
ATM0776,Avocado,4.84,65.52,2026-07-25 21:27:02.739175,10,94
ATM0777,Avocado,4.96,61.23,2026-07-25 21:27:02.739177,15,93
ATM0778,Avocado,2.5,40.79,2026-07-25 21:27:02.739180,4,86
ATM0779,Avocado,6.77,40.09,2026-07-25 21:27:02.739182,14,92
ATM0780,Avocado,5.12,40.61,2026-07-25 21:27:02.739185,8,100
ATM0781,Avocado,3.53,57.64,2026-07-25 21:27:02.739187,1,84
ATM0782,Avocado,6.99,50.15,2026-07-25 21:27:02.739190,10,94
ATM0783,Avocado,7.77,60.38,2026-07-25 21:27:02.739192,5,82
ATM0784,Avocado,6.42,57.91,2026-07-25 21:27:02.739195,10,93
ATM0785,Avocado,4.74,55.01,2026-07-25 21:27:02.739197,15,82
ATM0786,Avocado,5.89,56.57,2026-07-25 21:27:02.739200,12,86
ATM0787,Avocado,5.47,42.32,2026-07-25 21:27:02.739203,11,94
ATM0788,Avocado,7.61,64.86,2026-07-25 21:27:02.739205,10,95
ATM0789,Avocado,6.87,44.06,2026-07-25 21:27:02.739208,10,80
ATM0790,Avocado,7.6,49.48,2026-07-25 21:27:02.739210,8,92
ATM0791,Avocado,7.4,58.98,2026-07-25 21:27:02.739213,3,90
ATM0792,Avocado,5.23,56.31,2026-07-25 21:27:02.739215,3,89
ATM0793,Avocado,2.22,58.84,2026-07-25 21:27:02.739218,6,96
ATM0794,Avocado,2.23,64.9,2026-07-25 21:27:02.739220,14,80
ATM0795,Avocado,3.19,58.3,2026-07-25 21:27:02.739223,12,99
ATM0796,Avocado,3.41,64.51,2026-07-25 21:27:02.739225,5,86
ATM0797,Avocado,2.66,66.58,2026-07-25 21:27:02.739228,9,99
ATM0798,Avocado,4.79,48.81,2026-07-25 21:27:02.739230,4,89
ATM0799,Avocado,4.24,68.2,2026-07-25 21:27:02.739233,4,83
ATM0800,Avocado,4.54,56.32,2026-07-25 21:27:02.739236,3,84
ATM0801,Avocado,6.48,57.42,2026-07-25 21:27:02.739238,11,97
ATM0802,Avocado,7.32,51.64,2026-07-25 21:27:02.739241,14,95
ATM0803,Avocado,5.55,55.22,2026-07-25 21:27:02.739243,2,100
ATM0804,Avocado,3.31,58.89,2026-07-25 21:27:02.739246,11,98
ATM0805,Avocado,2.53,57.0,2026-07-25 21:27:02.739248,11,93
ATM0806,Avocado,7.72,42.82,2026-07-25 21:27:02.739251,12,100
ATM0807,Avocado,3.83,45.21,2026-07-25 21:27:02.739253,14,86
ATM0808,Avocado,4.61,69.11,2026-07-25 21:27:02.739256,13,85
ATM0809,Avocado,2.88,62.59,2026-07-25 21:27:02.739258,7,95
ATM0810,Avocado,6.08,61.56,2026-07-25 21:27:02.739261,12,87
ATM0811,Avocado,6.88,41.81,2026-07-25 21:27:02.739263,2,80
ATM0812,Avocado,3.04,40.14,2026-07-25 21:27:02.739266,10,99
ATM0813,Avocado,3.12,63.18,2026-07-25 21:27:02.739268,4,88
ATM0814,Avocado,5.57,51.88,2026-07-25 21:27:02.739271,7,91
ATM0815,Avocado,6.29,41.62,2026-07-25 21:27:02.739274,11,85
ATM0816,Avocado,6.04,45.24,2026-07-25 21:27:02.739276,15,82
ATM0817,Avocado,7.77,56.07,2026-07-25 21:27:02.739285,9,96
ATM0818,Avocado,3.86,66.47,2026-07-25 21:27:02.739288,8,100
ATM0819,Avocado,6.56,52.93,2026-07-25 21:27:02.739291,9,93
ATM0820,Avocado,6.02,50.79,2026-07-25 21:27:02.739293,8,92
ATM0821,Avocado,7.7,57.67,2026-07-25 21:27:02.739296,1,95
ATM0822,Avocado,7.68,68.34,2026-07-25 21:27:02.739298,15,85
ATM0823,Avocado,7.27,46.46,2026-07-25 21:27:02.739301,15,83
ATM0824,Avocado,5.48,65.3,2026-07-25 21:27:02.739304,9,83
ATM0825,Avocado,2.23,61.72,2026-07-25 21:27:02.739306,1,93
ATM0826,Avocado,6.65,55.92,2026-07-25 21:27:02.739309,11,96
ATM0827,Avocado,4.42,42.96,2026-07-25 21:27:02.739311,7,91
ATM0828,Avocado,7.02,67.99,2026-07-25 21:27:02.739314,14,95
ATM0829,Avocado,2.49,46.59,2026-07-25 21:27:02.739316,13,85
ATM0830,Avocado,6.17,63.27,2026-07-25 21:27:02.739319,9,83
ATM0831,Avocado,3.79,59.81,2026-07-25 21:27:02.739322,8,86
ATM0832,Avocado,2.52,62.88,2026-07-25 21:27:02.739324,1,84
ATM0833,Avocado,4.7,58.1,2026-07-25 21:27:02.739327,10,96
ATM0834,Avocado,7.83,48.74,2026-07-25 21:27:02.739329,15,89
ATM0835,Avocado,4.23,43.53,2026-07-25 21:27:02.739332,1,81
ATM0836,Avocado,4.65,57.26,2026-07-25 21:27:02.739334,5,86
ATM0837,Avocado,5.98,48.54,2026-07-25 21:27:02.739337,2,85
ATM0838,Avocado,5.86,47.05,2026-07-25 21:27:02.739339,15,82
ATM0839,Avocado,2.59,44.33,2026-07-25 21:27:02.739342,6,99
ATM0840,Avocado,4.82,66.52,2026-07-25 21:27:02.739344,5,81
ATM0841,Avocado,3.38,51.56,2026-07-25 21:27:02.739347,7,80
ATM0842,Avocado,5.15,63.27,2026-07-25 21:27:02.739349,15,82
ATM0843,Avocado,5.12,48.92,2026-07-25 21:27:02.739352,11,94
ATM0844,Avocado,7.77,49.62,2026-07-25 21:27:02.739355,8,87
ATM0845,Avocado,3.61,52.96,2026-07-25 21:27:02.739357,13,81
ATM0846,Avocado,6.51,58.24,2026-07-25 21:27:02.739360,12,86
ATM0847,Avocado,7.63,61.76,2026-07-25 21:27:02.739362,2,87
ATM0848,Avocado,4.33,63.24,2026-07-25 21:27:02.739365,1,94
ATM0849,Avocado,5.39,51.43,2026-07-25 21:27:02.739367,5,92
ATM0850,Avocado,4.4,61.8,2026-07-25 21:27:02.739370,3,92
ATM0851,Avocado,6.1,48.61,2026-07-25 21:27:02.739372,13,83
ATM0852,Avocado,6.59,52.19,2026-07-25 21:27:02.739375,12,90
ATM0853,Avocado,3.87,63.78,2026-07-25 21:27:02.739378,10,89
ATM0854,Avocado,3.04,65.15,2026-07-25 21:27:02.739380,6,89
ATM0855,Avocado,5.33,41.11,2026-07-25 21:27:02.739383,15,81
ATM0856,Avocado,3.5,49.74,2026-07-25 21:27:02.739385,2,100
ATM0857,Avocado,7.03,55.44,2026-07-25 21:27:02.739388,1,99
ATM0858,Avocado,4.87,57.0,2026-07-25 21:27:02.739390,3,80
ATM0859,Avocado,3.03,42.84,2026-07-25 21:27:02.739393,2,82
ATM0860,Avocado,8.0,58.17,2026-07-25 21:27:02.739395,14,100
ATM0861,Avocado,5.76,61.97,2026-07-25 21:27:02.739398,9,93
ATM0862,Avocado,6.26,55.92,2026-07-25 21:27:02.739400,9,81
ATM0863,Avocado,3.62,65.8,2026-07-25 21:27:02.739403,14,87
ATM0864,Avocado,5.21,45.3,2026-07-25 21:27:02.739405,12,97
ATM0865,Avocado,2.04,59.53,2026-07-25 21:27:02.739408,8,93
ATM0866,Avocado,6.42,50.41,2026-07-25 21:27:02.739410,10,82
ATM0867,Avocado,3.7,58.11,2026-07-25 21:27:02.739413,3,91
ATM0868,Avocado,7.43,67.77,2026-07-25 21:27:02.739416,7,85
ATM0869,Avocado,4.47,69.26,2026-07-25 21:27:02.739418,13,89
ATM0870,Avocado,6.72,52.85,2026-07-25 21:27:02.739421,9,81
ATM0871,Avocado,7.86,50.15,2026-07-25 21:27:02.739423,4,85
ATM0872,Avocado,3.12,67.35,2026-07-25 21:27:02.739426,5,83
ATM0873,Avocado,7.88,55.67,2026-07-25 21:27:02.739428,3,100
ATM0874,Avocado,5.81,65.74,2026-07-25 21:27:02.739431,5,85
ATM0875,Avocado,2.77,43.27,2026-07-25 21:27:02.739433,15,89
ATM0876,Avocado,6.0,61.5,2026-07-25 21:27:02.739436,1,91
ATM0877,Avocado,5.55,47.45,2026-07-25 21:27:02.739438,7,88
ATM0878,Avocado,2.18,63.44,2026-07-25 21:27:02.739441,12,100
ATM0879,Avocado,2.89,52.82,2026-07-25 21:27:02.739444,1,81
ATM0880,Avocado,2.27,68.25,2026-07-25 21:27:02.739446,14,86
ATM0881,Avocado,2.45,63.69,2026-07-25 21:27:02.739449,13,95
ATM0882,Avocado,5.79,59.32,2026-07-25 21:27:02.739452,13,84
ATM0883,Avocado,7.63,51.11,2026-07-25 21:27:02.739454,12,84
ATM0884,Avocado,2.49,50.22,2026-07-25 21:27:02.739457,3,90
ATM0885,Avocado,5.63,67.23,2026-07-25 21:27:02.739459,8,89
ATM0886,Avocado,6.39,49.92,2026-07-25 21:27:02.739461,8,99
ATM0887,Avocado,4.06,40.04,2026-07-25 21:27:02.739464,4,92
ATM0888,Avocado,3.74,51.09,2026-07-25 21:27:02.739467,14,91
ATM0889,Avocado,2.79,46.41,2026-07-25 21:27:02.739469,5,86
ATM0890,Avocado,2.31,51.23,2026-07-25 21:27:02.739472,9,100
ATM0891,Avocado,7.5,56.29,2026-07-25 21:27:02.739474,12,85
ATM0892,Avocado,5.24,50.75,2026-07-25 21:27:02.739477,8,81
ATM0893,Avocado,2.46,52.43,2026-07-25 21:27:02.739479,2,80
ATM0894,Avocado,3.93,43.9,2026-07-25 21:27:02.739482,14,92
ATM0895,Avocado,5.09,65.03,2026-07-25 21:27:02.739484,2,98
ATM0896,Avocado,6.19,66.33,2026-07-25 21:27:02.739487,3,94
ATM0897,Avocado,6.85,56.58,2026-07-25 21:27:02.739489,5,90
ATM0898,Avocado,2.57,55.43,2026-07-25 21:27:02.739492,11,95
ATM0899,Avocado,7.35,47.91,2026-07-25 21:27:02.739494,6,90
ATM0900,Avocado,5.51,55.7,2026-07-25 21:27:02.739496,9,88
ATM0901,Avocado,7.11,40.4,2026-07-25 21:27:02.739499,5,83
ATM0902,Avocado,6.96,44.84,2026-07-25 21:27:02.739501,5,80
ATM0903,Avocado,3.27,68.98,2026-07-25 21:27:02.739503,1,89
ATM0904,Avocado,5.92,51.23,2026-07-25 21:27:02.739506,9,95
ATM0905,Avocado,7.67,40.31,2026-07-25 21:27:02.739508,11,97
ATM0906,Avocado,5.77,60.17,2026-07-25 21:27:02.739511,12,84
ATM0907,Avocado,6.93,68.14,2026-07-25 21:27:02.739513,6,90
ATM0908,Avocado,4.58,42.01,2026-07-25 21:27:02.739516,7,89
ATM0909,Avocado,5.0,41.56,2026-07-25 21:27:02.739518,2,96
ATM0910,Avocado,3.71,62.18,2026-07-25 21:27:02.739521,6,95
ATM0911,Avocado,7.24,51.57,2026-07-25 21:27:02.739523,11,96
ATM0912,Avocado,6.43,69.98,2026-07-25 21:27:02.739526,1,82
ATM0913,Avocado,3.6,47.27,2026-07-25 21:27:02.739528,14,93
ATM0914,Avocado,2.79,67.19,2026-07-25 21:27:02.739530,3,82
ATM0915,Avocado,6.17,60.35,2026-07-25 21:27:02.739533,10,100
ATM0916,Avocado,5.07,63.42,2026-07-25 21:27:02.739535,9,86
ATM0917,Avocado,5.74,69.46,2026-07-25 21:27:02.739538,1,88
ATM0918,Avocado,3.69,45.14,2026-07-25 21:27:02.739540,14,89
ATM0919,Avocado,5.29,48.59,2026-07-25 21:27:02.739543,2,97
ATM0920,Avocado,7.75,69.28,2026-07-25 21:27:02.739545,14,81
ATM0921,Avocado,6.55,45.38,2026-07-25 21:27:02.739547,15,87
ATM0922,Avocado,4.8,65.8,2026-07-25 21:27:02.739550,4,80
ATM0923,Avocado,6.45,63.84,2026-07-25 21:27:02.739552,12,85
ATM0924,Avocado,2.74,63.02,2026-07-25 21:27:02.739555,3,95
ATM0925,Avocado,5.8,59.5,2026-07-25 21:27:02.739557,4,80
ATM0926,Avocado,4.11,55.98,2026-07-25 21:27:02.739560,4,92
ATM0927,Avocado,5.05,69.24,2026-07-25 21:27:02.739562,14,92
ATM0928,Avocado,4.45,60.3,2026-07-25 21:27:02.739565,5,81
ATM0929,Avocado,5.54,63.9,2026-07-25 21:27:02.739567,8,83
ATM0930,Avocado,2.04,58.9,2026-07-25 21:27:02.739569,8,89
ATM0931,Avocado,2.5,52.12,2026-07-25 21:27:02.739572,5,87
ATM0932,Avocado,2.2,56.85,2026-07-25 21:27:02.739574,13,83
ATM0933,Avocado,4.38,44.07,2026-07-25 21:27:02.739577,13,86
ATM0934,Avocado,5.98,50.85,2026-07-25 21:27:02.739579,4,96
ATM0935,Avocado,7.46,62.77,2026-07-25 21:27:02.739582,4,87
ATM0936,Avocado,6.4,55.65,2026-07-25 21:27:02.739584,5,83
ATM0937,Avocado,2.58,62.96,2026-07-25 21:27:02.739587,1,86
ATM0938,Avocado,6.75,51.7,2026-07-25 21:27:02.739589,4,84
ATM0939,Avocado,6.56,66.68,2026-07-25 21:27:02.739591,11,89
ATM0940,Avocado,6.9,43.45,2026-07-25 21:27:02.739594,7,86
ATM0941,Avocado,7.92,45.56,2026-07-25 21:27:02.739596,15,97
ATM0942,Avocado,7.9,48.43,2026-07-25 21:27:02.739599,11,85
ATM0943,Avocado,5.48,45.64,2026-07-25 21:27:02.739601,12,96
ATM0944,Avocado,6.58,55.67,2026-07-25 21:27:02.739604,15,96
ATM0945,Avocado,2.3,50.66,2026-07-25 21:27:02.739606,5,86
ATM0946,Avocado,4.18,44.28,2026-07-25 21:27:02.739609,7,81
ATM0947,Avocado,2.14,47.95,2026-07-25 21:27:02.739611,15,93
ATM0948,Avocado,2.0,50.62,2026-07-25 21:27:02.739614,7,90
ATM0949,Avocado,7.7,66.2,2026-07-25 21:27:02.739616,5,83
ATM0950,Avocado,3.29,59.74,2026-07-25 21:27:02.739619,9,88
ATM0951,Avocado,3.12,56.11,2026-07-25 21:27:02.739621,10,88
ATM0952,Avocado,4.69,51.55,2026-07-25 21:27:02.739624,11,94
ATM0953,Avocado,3.06,46.5,2026-07-25 21:27:02.739626,14,96
ATM0954,Avocado,2.35,53.01,2026-07-25 21:27:02.739631,14,100
ATM0955,Avocado,5.62,54.5,2026-07-25 21:27:02.739633,6,96
ATM0956,Avocado,4.73,60.28,2026-07-25 21:27:02.739635,3,98
ATM0957,Avocado,6.34,47.51,2026-07-25 21:27:02.739638,3,87
ATM0958,Avocado,4.02,57.61,2026-07-25 21:27:02.739640,2,96
ATM0959,Avocado,5.06,66.09,2026-07-25 21:27:02.739643,6,83
ATM0960,Avocado,4.29,42.78,2026-07-25 21:27:02.739645,6,96
ATM0961,Avocado,3.92,56.53,2026-07-25 21:27:02.739648,10,86
ATM0962,Avocado,7.52,58.99,2026-07-25 21:27:02.739650,14,81
ATM0963,Avocado,4.02,42.79,2026-07-25 21:27:02.739653,13,97
ATM0964,Avocado,5.29,58.17,2026-07-25 21:27:02.739655,13,93
ATM0965,Avocado,2.88,69.85,2026-07-25 21:27:02.739657,3,99
ATM0966,Avocado,4.41,58.21,2026-07-25 21:27:02.739660,1,93
ATM0967,Avocado,3.85,50.46,2026-07-25 21:27:02.739662,11,83
ATM0968,Avocado,7.38,45.57,2026-07-25 21:27:02.739665,9,88
ATM0969,Avocado,3.42,47.32,2026-07-25 21:27:02.739667,8,83
ATM0970,Avocado,6.12,55.87,2026-07-25 21:27:02.739670,13,86
ATM0971,Avocado,5.66,45.56,2026-07-25 21:27:02.739672,4,82
ATM0972,Avocado,2.3,56.33,2026-07-25 21:27:02.739675,9,84
ATM0973,Avocado,3.23,44.11,2026-07-25 21:27:02.739677,8,91
ATM0974,Avocado,5.85,51.34,2026-07-25 21:27:02.739680,2,86
ATM0975,Avocado,7.85,47.57,2026-07-25 21:27:02.739682,11,97
ATM0976,Avocado,2.06,59.56,2026-07-25 21:27:02.739684,12,86
ATM0977,Avocado,5.96,66.64,2026-07-25 21:27:02.739687,12,97
ATM0978,Avocado,6.48,66.32,2026-07-25 21:27:02.739689,7,100
ATM0979,Avocado,4.06,46.72,2026-07-25 21:27:02.739692,10,83
ATM0980,Avocado,7.9,51.79,2026-07-25 21:27:02.739694,9,90
ATM0981,Avocado,6.66,51.76,2026-07-25 21:27:02.739697,3,85
ATM0982,Avocado,3.75,50.87,2026-07-25 21:27:02.739699,11,98
ATM0983,Avocado,6.67,50.84,2026-07-25 21:27:02.739701,15,99
ATM0984,Avocado,3.93,53.99,2026-07-25 21:27:02.739704,8,84
ATM0985,Avocado,5.6,64.86,2026-07-25 21:27:02.739706,6,81
ATM0986,Avocado,3.36,56.57,2026-07-25 21:27:02.739709,2,82
ATM0987,Avocado,5.66,46.9,2026-07-25 21:27:02.739711,14,94
ATM0988,Avocado,4.3,66.51,2026-07-25 21:27:02.739714,10,90
ATM0989,Avocado,3.66,43.34,2026-07-25 21:27:02.739716,9,92
ATM0990,Avocado,4.13,60.67,2026-07-25 21:27:02.739718,15,86
ATM0991,Avocado,2.43,67.39,2026-07-25 21:27:02.739721,11,96
ATM0992,Avocado,2.87,62.37,2026-07-25 21:27:02.739723,1,89
ATM0993,Avocado,5.95,64.41,2026-07-25 21:27:02.739726,15,92
ATM0994,Avocado,3.73,51.47,2026-07-25 21:27:02.739728,2,89
ATM0995,Avocado,7.35,47.02,2026-07-25 21:27:02.739731,2,90
ATM0996,Avocado,3.35,69.74,2026-07-25 21:27:02.739733,9,97
ATM0997,Avocado,3.17,47.05,2026-07-25 21:27:02.739735,4,80
ATM0998,Avocado,6.67,48.28,2026-07-25 21:27:02.739738,7,84
ATM0999,Avocado,6.54,42.37,2026-07-25 21:27:02.739740,13,84
ATM1000,Avocado,4.87,44.8,2026-07-25 21:27:02.739743,11,95
ATM1001,Avocado,2.46,50.06,2026-07-25 21:27:02.739745,10,83
ATM1002,Avocado,6.87,63.16,2026-07-25 21:27:02.739748,14,99
ATM1003,Avocado,5.18,40.4,2026-07-25 21:27:02.739750,5,83
ATM1004,Avocado,2.85,57.53,2026-07-25 21:27:02.739752,9,100
ATM1005,Avocado,3.72,55.83,2026-07-25 21:27:02.739755,13,85
ATM1006,Avocado,7.83,44.2,2026-07-25 21:27:02.739757,14,97
ATM1007,Avocado,2.05,61.26,2026-07-25 21:27:02.739760,12,97
ATM1008,Avocado,3.71,44.8,2026-07-25 21:27:02.739762,11,86
ATM1009,Avocado,5.4,61.35,2026-07-25 21:27:02.739765,8,88
ATM1010,Avocado,4.72,47.02,2026-07-25 21:27:02.739767,5,83
ATM1011,Avocado,4.12,40.58,2026-07-25 21:27:02.739770,12,86
ATM1012,Avocado,5.77,45.63,2026-07-25 21:27:02.739772,7,94
ATM1013,Avocado,6.24,52.56,2026-07-25 21:27:02.739774,1,90
ATM1014,Avocado,6.31,59.24,2026-07-25 21:27:02.739777,15,86
ATM1015,Avocado,6.07,40.34,2026-07-25 21:27:02.739779,1,81
ATM1016,Avocado,3.38,54.42,2026-07-25 21:27:02.739782,12,89
ATM1017,Avocado,6.78,44.0,2026-07-25 21:27:02.739784,8,92
ATM1018,Avocado,5.12,67.61,2026-07-25 21:27:02.739787,11,80
ATM1019,Avocado,2.63,61.37,2026-07-25 21:27:02.739789,1,98
ATM1020,Avocado,3.39,69.18,2026-07-25 21:27:02.739792,12,87
ATM1021,Avocado,3.25,56.43,2026-07-25 21:27:02.739794,11,89
ATM1022,Avocado,2.85,57.05,2026-07-25 21:27:02.739796,12,95
ATM1023,Avocado,3.92,52.28,2026-07-25 21:27:02.739799,10,93
ATM1024,Avocado,5.05,63.85,2026-07-25 21:27:02.739801,15,80
ATM1025,Avocado,3.57,47.45,2026-07-25 21:27:02.739803,3,82
ATM1026,Avocado,3.67,63.64,2026-07-25 21:27:02.739806,12,83
ATM1027,Avocado,7.56,62.28,2026-07-25 21:27:02.739808,3,100
ATM1028,Avocado,3.05,58.68,2026-07-25 21:27:02.739811,1,94
ATM1029,Avocado,4.37,62.27,2026-07-25 21:27:02.739813,14,85
ATM1030,Avocado,5.02,50.66,2026-07-25 21:27:02.739815,5,83
ATM1031,Avocado,4.9,42.22,2026-07-25 21:27:02.739818,9,100
ATM1032,Avocado,3.35,51.65,2026-07-25 21:27:02.739820,7,95
ATM1033,Avocado,2.88,48.83,2026-07-25 21:27:02.739823,7,92
ATM1034,Avocado,2.25,67.9,2026-07-25 21:27:02.739825,13,99
ATM1035,Avocado,4.45,53.25,2026-07-25 21:27:02.739828,7,98
ATM1036,Avocado,6.29,63.97,2026-07-25 21:27:02.739830,8,99
ATM1037,Avocado,5.52,53.79,2026-07-25 21:27:02.739833,11,80
ATM1038,Avocado,7.97,57.18,2026-07-25 21:27:02.739835,13,92
ATM1039,Avocado,5.59,63.57,2026-07-25 21:27:02.739838,14,86
ATM1040,Avocado,2.28,54.53,2026-07-25 21:27:02.739841,3,88
ATM1041,Avocado,3.44,67.83,2026-07-25 21:27:02.739843,8,94
ATM1042,Avocado,6.5,49.41,2026-07-25 21:27:02.739845,4,85
ATM1043,Avocado,5.07,46.13,2026-07-25 21:27:02.739848,7,93
ATM1044,Avocado,3.94,67.05,2026-07-25 21:27:02.739850,4,84
ATM1045,Avocado,5.88,55.7,2026-07-25 21:27:02.739853,5,99
ATM1046,Avocado,4.86,42.08,2026-07-25 21:27:02.739855,15,93
ATM1047,Avocado,3.98,46.1,2026-07-25 21:27:02.739858,8,90
ATM1048,Avocado,2.11,57.92,2026-07-25 21:27:02.739860,14,92
ATM1049,Avocado,2.06,44.1,2026-07-25 21:27:02.739863,14,89
ATM1050,Avocado,4.15,48.95,2026-07-25 21:27:02.739865,3,91
ATM1051,Avocado,2.83,40.43,2026-07-25 21:27:02.739867,14,98
ATM1052,Avocado,6.11,58.3,2026-07-25 21:27:02.739870,4,83
ATM1053,Avocado,2.81,52.92,2026-07-25 21:27:02.739872,12,89
ATM1054,Avocado,6.63,57.56,2026-07-25 21:27:02.739875,1,98
ATM1055,Avocado,3.26,64.89,2026-07-25 21:27:02.739877,13,81
ATM1056,Avocado,7.05,48.98,2026-07-25 21:27:02.739880,2,91
ATM1057,Avocado,7.36,48.03,2026-07-25 21:27:02.739882,11,100
ATM1058,Avocado,5.92,62.37,2026-07-25 21:27:02.739884,11,93
ATM1059,Avocado,6.17,43.21,2026-07-25 21:27:02.739887,5,83
ATM1060,Avocado,7.56,43.75,2026-07-25 21:27:02.739889,14,93
ATM1061,Avocado,5.52,64.69,2026-07-25 21:27:02.739892,2,87
ATM1062,Avocado,6.87,55.27,2026-07-25 21:27:02.739894,15,90
ATM1063,Avocado,6.07,66.1,2026-07-25 21:27:02.739897,11,95
ATM1064,Avocado,6.26,45.3,2026-07-25 21:27:02.739899,3,97
ATM1065,Avocado,7.39,41.25,2026-07-25 21:27:02.739902,8,80
ATM1066,Avocado,5.21,46.79,2026-07-25 21:27:02.739904,6,92
ATM1067,Avocado,5.43,69.66,2026-07-25 21:27:02.739907,13,86
ATM1068,Avocado,4.04,49.56,2026-07-25 21:27:02.739909,1,94
ATM1069,Avocado,5.93,50.75,2026-07-25 21:27:02.739912,3,91
ATM1070,Avocado,3.01,42.06,2026-07-25 21:27:02.739914,11,91
ATM1071,Avocado,3.6,64.62,2026-07-25 21:27:02.739917,13,90
ATM1072,Avocado,4.8,51.48,2026-07-25 21:27:02.739919,3,83
ATM1073,Avocado,2.84,40.47,2026-07-25 21:27:02.739921,10,93
